"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23005762","Dugas Addition","1015","Pierce","P","D","2023-06-26","","2023-09-27","2023-08-11","46","46","175000.00","165000.00","","","2441.00","3","2","1","31 - 40 Years","AS PER PLAT","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Wendy Howell","","Lafayette","LA","70501","","Lafayette","","LOTS 20-37,(1972-588734)W P LOT 19 DUGAS SUB (1975-525088)","2023-10-31","3","N","20-36, 19","",""
"23004156","None","8819","Lawrence","P","V1","2023-05-14","","2023-06-27","2023-09-29","138","138","105000.00","105000.00","","","1280.00","3","2","","11 - 15 Years","as per recorded","Residential","MM","","1 - 2.99","","Century 21 Action Realty (l001065)","Dennie DuBois","","Abbeville","LA","70510","","Vermilion","","1.08 in SEC 12R R 3 E as per recorded","2023-10-31","2.5%","N","2","",""
"23006885","Sugar Mill Pond","313","Montego Bay","P","P","2023-07-31","","2023-09-29","2023-09-29","60","60","395000.00","377000.00","","","1583.00","3","2","","1 - 3 Years","(53.50X113.95)","Residential","DS","","0 - 0.5","","Free Listings Lafayette (l001317)","Melissa Holland","","Youngsville","LA","70592","","Lafayette","","LOT M-33 SUGAR MILL POND PH 15A (53.50X113.95) (6096 SQ FT) (0.14 AC)","2023-11-13","3%-.5% Mkt Fee","N","003","",""
"23007758","Kates Crossing","108","Lightbourne","P","G3","2023-08-24","","2023-08-24","2023-08-24","0","0","220440.00","220440.00","","","1463.00","3","2","","Under Construction","50X120X50X121","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-10-20","2.5%","N","9","",""
"23008693","Hiland","606","Birch","P","I1","2023-09-22","","2023-09-29","2023-09-29","7","7","159500.00","159500.00","","","1788.00","3","2","","51 - 75 Years","70 X 118/122","Residential","DS","","0 - 0.5","","McGeeScott Realty (l001196)","Zonnie LaBry","","New Iberia","LA","70563","","Iberia","","BIRCH ST., PART LOTS 17 & 18, PART LOT 5, PART LOT 4  BEING E-49' LOT 4 & W-21' LOT 5 BLK 6, HILAND SUB.","2023-10-27","3% - $150 RR","N","P4 P5","John LaBry",""
"23008874","Rena Drive Con","449","Rena","P","G2","2023-09-28","","2023-09-30","2023-09-29","1","1","200000.00","200000.00","","","1350.00","2","2","1","41 - 50 Years","Per Plat","Residential","AS","","0 - 0.5","","EXP Realty, LLC (l001154)","Danielle Toups","","Lafayette","LA","70503","","Lafayette","","UNIT 449 RENA DRIVE CONDOMINIUMS (AN UNDIV 1/20 INT IN COMMON ELEMENT","2023-10-23","2.5%-$150","Y","044","",""
"23003787","Parc Ridge","613","Griffiths","P","M1","2023-05-01","","2023-07-27","2023-07-24","73","73","255500.00","255500.00","","","2093.00","4","2","","New","75 x 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Breaux Bridge","LA","70517","","St Martin","","Lot 85 Parc Ridge","2023-10-31","3%","N","85","",""
"23005837","None","3008","Buster","P","V1","2023-06-30","","2023-09-11","2023-09-10","65","430","175000.00","175000.00","","","2646.00","4","2","","41 - 50 Years","487x449","Residential","DS","","3 - 5.99","","Keller Williams Realty Acadiana (l000906)","Stephen Hundley","","Abbeville","LA","70510","","Vermilion","","5.001 AC IN SEC 31 T 12 R 4 E TRACT A (PLAT 2019006768) 2019006768 IM","2023-10-15","3%","N","N/A","",""
"23008363","Sawgrass Park","103","Blackwater River","P","N","2023-09-12","","2023-09-30","2023-09-29","12","12","238500.00","238500.00","","","1442.00","3","2","","11 - 15 Years","(36.96X164.72X160.44X83.71)","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Sandy Thibodeaux","","Lafayette","LA","70508","","Lafayette","","LOT 6 SAWGRASS SUBDIVISION PHASE I (36.96X164.72X160.44X83.71)","2023-11-10","3%-150","N","6","",""
"23008348","None","1811","Reeton School","P","Evangeline","2023-09-11","","2023-10-03","2023-10-03","22","22","34900.00","34900.00","","","1800.00","3","2","","41 - 50 Years","unknown","Residential","DS","","1 - 2.99","","Vylla Home (l001346)","Pam Arceneaux","","Mamou","LA","70554","","Evangeline","","1 TRACT 1000--LOCATED IN SE PART OF NE1/4 SEC. 25 T5-1W  FONTENOT:                P.R.:P.R.:FONTENOT:  (2.63 ACS.)","2023-11-03","See RR","N","1","",""
"22009830","The Reserve Estates","208","Reservoir","P","O","2022-10-19","","2023-06-03","2023-06-02","213","213","598780.00","598780.00","","","2548.00","4","3","","Proposed Constructio","93.6 x 82.0","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Renisa Hampton","","Broussard","LA","70518","","Lafayette","","LOT 40 THE RESERVE & THE RESERVE ESTATES","2023-12-15","2.5-150","N","40","",""
"23006564","Fairgrounds Addition","1934","Main","P","I5","2023-07-20","","2023-09-30","2023-09-30","65","65","129000.00","120000.00","","","1963.00","3","2","","76+ Years","91 ft.  x 159 ft.","Residential","DS","","0 - 0.5","","James Real Estate (l000925)","Karen Peltier","","Jeanerette","LA","70544","","Iberia","","Being Lot 2 & NW 13' Lot 3, Block 2, Fairgrounds Addition","2023-10-27","3% minus $150.","N","2","",""
"23008679","The Estates at Moss Bluff","623","Bay Meadow","P","D","2023-09-22","","2023-10-01","2023-09-30","8","8","315000.00","315000.00","","","2248.00","4","2","1","4 - 5 Years","70X117","Residential","DS","","0 - 0.5","","Dwight Andrus Real Estate Agency, LLC (l001261)","Ted Bauer","","Lafayette","LA","70507","","Lafayette","","LOT 163 ESTATES AT MOSS BLUFF PH 3, THE (70X117.26)","2023-11-02","2.5%","N","163","",""
"23008581","None","1048","Timberon","P","M2","2023-09-19","","2023-10-01","2023-09-30","4","4","67000.00","67000.00","","","1190.00","3","2","","21 - 30 Years","to be measured","Residential","MM","","0.51 - 0.99","","NextHome Cutting Edge Realty (l001236)","Shawn Reaux","","Broussard","LA","70518","","St Martin","","LOT 3 OF TIMBERON SUBDIVISIONCOB: 999-001-232957 1215-004-274873 1259-148-284922 1368-137-340405 1461-306-396265 1480-","2023-10-23","3% -$150","N","3","",""
"23008781","River Green","203","Longfellow","P","N","2023-09-26","","2023-10-01","2023-09-30","1","1","175000.00","175000.00","","","1400.00","3","2","","41 - 50 Years","60' x 95.6' x 60' x 95.62'","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Ryan Petticrew","","Lafayette","LA","70503","","Lafayette","","LOT 32 RIVER GREEN SUB (60X95.6X60X95.62)","2023-10-31","2.75% net","N","32","",""
"23008305","Sunstone","602","Sunstone","P","O","2023-09-10","","2023-10-01","2023-10-01","17","17","185000.00","179000.00","","","1189.00","3","2","","21 - 30 Years","23.58'X91.78'X51.33'X112.13'","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Michael Carr","","Lafayette","LA","70508","","Lafayette","","LOT 1 SUNSTONE SUB PHASE I (23.58X91.78X51.33X112.13)","2023-10-31","2.5% -$200","N","1","",""
"23004265","Carlino","1005","Rosemary","P","St. Mary","2023-05-17","","2023-09-11","2023-09-10","111","111","169900.00","162000.00","","","1659.00","4","2","","51 - 75 Years","75x115","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Kirk Brown","","Patterson","LA","70392","","St Mary","","LOT POR NO 7 CARLINO SUBD NO 2 SITUATED  IN SEC 28 T15S R11E  ACQ 441 341135","2023-10-20","2.5","N","7","",""
"23006816","Ella Trace","103","Hemlock","P","O","2023-07-28","","2023-10-16","2023-10-01","65","65","485000.00","465000.00","","","2374.00","3","2","1","6 - 10 Years","56X110","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Marie Walther","","Youngsville","LA","70592","","Lafayette","","LOT 42 ELLA TRACE","2023-10-25","2.5 minus $150","N","004","",""
"22005723","Pillette Heights","102","Tarpon","P","O","2022-06-13","","2023-09-08","2023-09-06","132","132","350000.00","325000.00","","","2612.00","4","3","1","41 - 50 Years","194x455","Residential","DS","","1 - 2.99","","Keller Williams Realty Acadiana (l000906)","Mikaela Wiggins","","Lafayette","LA","70508","","Lafayette","","PLOT 3 SEC 87 T10S R4E","2023-10-20","3","N","3","",""
"23003719","None","208 & 208a","Braquet","P","C","2023-05-01","","2023-10-02","2023-09-30","128","128","196000.00","192000.00","","","1280.00","3","2","","4 - 5 Years","146 x 170, and 146 x 149.19","Residential","MM","","0.51 - 0.99","","Dream Home Realty, LLC (l001181)","Dustin Phillips","","Carencro","LA","70520","","Lafayette","","PLOT 2 SEC 22 8S R4E (0.569 AC)(146X170) TR B SEC 22 T8S R4E (.500 AC) (146x149.19)","2023-10-31","3% - $150","N","None","Steven Desormeaux",""
"23002141","None","1222","Cypress Island Ext","P","M2","2023-03-16","","2023-10-02","2023-10-02","194","194","150000.00","99000.00","","","720.00","1","1","","16 - 20 Years","250'x615' approximate","Residential","DS","","3 - 5.99","","Real Broker, LLC (l001335)","Natalie Stewart","","St. Martinville","LA","70582","","St Martin","","4.171 ARPTS: THIBODEAUX, LOT 5,, HWY. 314, LOT 7 COB: 714-629-169773","2023-10-27","2.5%","N","0","",""
"23006972","Fairground Place","112","Festival","P","D","2023-08-02","","2023-10-02","2023-10-01","60","60","219900.00","218900.00","","","1609.00","3","2","","16 - 20 Years","irregular","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Emily Nealy","","Lafayette","LA","70507","","Lafayette","","LOT 39 FAIRGROUND PLACE PHASE II (45X100X70X75X35.36)","2023-10-30","2.5%-150","N","39","",""
"23007435","Bois Beau","1003","Germain","P","M2","2023-08-15","","2023-10-02","2023-10-01","47","47","290000.00","290000.00","","","1980.00","3","2","","21 - 30 Years","as per plat","Residential","DS","","0.51 - 0.99","","Keller Williams Cenla Partners (l001095)","Stefanie Tullia","","St. Martinville","LA","70582","","St Martin","","LOT: LOT 10 OF BEAU BOIS SUB.COB: 1227-154-277464 1648-557-467010","2023-11-03","2%","N","10","",""
"23004597","Couret Farms","207","Flores","P","D","2023-05-26","","2023-10-02","2023-09-27","124","124","485000.00","479000.00","","","2530.00","3","2","1","6 - 10 Years","irregular","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Lana Soileau","","Lafayette","LA","70507","","Lafayette","","LOT 132 COURET FARMS PH 2  Lafayette Parish.","2023-10-27","2.5%","N","132","",""
"23006214","La Cour Beausoleil","104","Bijou","P","N","2023-07-12","","2023-07-27","2023-07-27","15","15","279999.00","279999.00","","","1684.00","4","2","","Under Construction","50x130","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Lafayette","LA","70508","","Lafayette","","LOT 41 LA COUR BEAUSOLEIL PH 2  (50X130)","2023-10-27","2.5% - See RR","N","41","",""
"23003075","Trahan J E Addition","317","General Mouton","P","G2","2023-04-13","","2023-08-25","2023-08-24","86","86","260000.00","254500.00","","","1459.00","3","2","","51 - 75 Years","50X123.7","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Jacqueline Lyle","","Lafayette","LA","70501","","Lafayette","","P LOT 6-BLK 2-J E TRAHAN ADD EXT #2 (50X123.7)","2023-10-18","3%-150","N","6","",""
"23006790","Original Colonies, The","200","Lodge","P","G3","2023-07-26","","2023-08-14","2023-08-11","16","16","69000.00","69000.00","","","480.00","1","1","","31 - 40 Years","irregular","Residential","AS","","0 - 0.5","","EXP Realty, LLC (l001154)","Lainey Waguespack","","Lafayette","LA","70506","308","Lafayette","","UNIT 308 BLDG 3 THE COLONIE A  CONDOMINIUM PHASE I","2023-09-28","2.5","Y","308","",""
"23008194","Kates Crossing","205","Resthaven","P","G3","2023-09-07","","2023-09-07","2023-09-07","0","0","245750.00","245750.00","","","1738.00","4","2","1","Under Construction","51X121X51X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-10-24","2.5%","N","68","",""
"23005235","Highland Park","834","Louisiana","P","Evangeline","2023-06-13","","2023-09-08","2023-09-07","32","32","85000.00","85000.00","","","1317.00","3","1","1","41 - 50 Years","68 x 140","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Michael Carr","","Ville Platte","LA","70586","","Evangeline","","1 LOT 500--LOT 25 BLK. 3 HIGHLAND PARK SUBDIV. (68' X 140') IMP. HOME","2023-10-20","3% -$150","N","25","Katie Miller",""
"23003962","None","307","Rice","P","L2","2023-05-05","","2023-10-03","2023-10-03","136","136","192000.00","150000.00","","","2400.00","3","1","1","51 - 75 Years","160x150","Residential","DS","","0.51 - 0.99","","Reality Realty, LLC (l001122)","Crystal Brooks","","Opelousas","LA","70570","","St Landry","","1 LOT (160X150) N LEDET S GROLEE ST E RICE LN W MCLEODFRONTING 160' ON W GROLEE ST1235710","2023-11-17","3%","N","001","",""
"23007032","Fieldspan Heights","103","Pink Mimosa","P","F","2023-08-03","","2023-10-02","2023-09-30","54","54","485000.00","485000.00","","","2772.00","4","2","1","11 - 15 Years","106.08X170.52X95X170.49","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Angel Metrejean","","Duson","LA","70529","","Lafayette","","LOT 39 FIELDSPAN HEIGHTS PH I (106.08X170.52X95X170.49)","2023-10-31","3%-150","Y","39","",""
"23003911","Gournay Memorial Addition","1361","Gregg","P","L3","2023-05-07","","2023-09-07","2023-09-07","123","123","183990.00","183990.00","","","1548.00","3","2","","41 - 50 Years","97.5x120","Residential","DS","","0 - 0.5","","Goldie Locks Realty LLC (l001197)","Cindy Huynh","","Eunice","LA","70535","","St Landry","","1 LOT 2 (65X120) & W/2 OF LOT 3 (32.5X120) BLK G GOURNEY MEMO ADD FRO","2023-10-17","2.5%-$250","N","1","",""
"23002977","Flanders Gardens","113","Weeks","P","N","2023-04-12","","2023-10-02","2023-10-02","143","143","214000.00","164000.00","","","2080.00","3","2","","31 - 40 Years","96 X 140","Residential","DS","","0 - 0.5","","Century 21 Action Realty (l001065)","Tammy Cormier","","Youngsville","LA","70592","","Lafayette","","LOT 94 FLANDERS GARDENS SUB (96X140)","2023-11-17","3%","N","009","",""
"23008482","None","128","Austin","P","P","2023-09-15","","2023-10-04","2023-10-04","19","19","39900.00","39900.00","","","1140.00","3","2","","21 - 30 Years","147.19 X 702.08 X 126.74 X 702.17","Residential","MM","","1 - 2.99","","Century 21 Action Realty (l001065)","Tammy Cormier","","Youngsville","LA","70592","","Lafayette","","TR A-3 SEC 29 T11S R5E (2.206 AC)(147.19X702.08X126.74X702.17)","2023-10-31","2%-Manageme fee","N","TR A-3","",""
"23008848","Ray Heights","115","Elie","P","O","2023-09-28","","2023-10-02","2023-10-02","4","4","250000.00","250000.00","","","2200.00","4","2","","31 - 40 Years","97.5X196.42","Residential","DS","","0.51 - 0.99","","Keaty Real Estate Team (l000932)","Madelyn Lamartiniere","","Youngsville","LA","70592","","Lafayette","","LOT 8 RAY HEIGHTS SUB (0.44 AC) (97.5X196.42)","2023-11-03","3%-$150","N","8","",""
"23008614","Savannah Pointe","102","Hardwicke","P","C","2023-09-20","","2023-10-02","2023-10-02","12","12","187545.00","187545.00","","","1051.00","3","2","0","Under Construction","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-12-19","2.5%","N","38","",""
"23008354","Savannah Pointe","134","Cranston","P","C","2023-09-13","","2023-10-02","2023-10-02","19","19","187545.00","187545.00","","","1051.00","3","2","0","Under Construction","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-12-05","2.5%","N","64","",""
"23007735","Savannah Pointe","207","Hardwicke","P","C","2023-08-24","","2023-10-02","2023-10-02","39","39","189620.00","189620.00","","","1104.00","3","2","0","Under Construction","50X142","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-11-13","2.5%","N","14","",""
"23006650","Summerview","116","Crescent View","P","F","2023-07-24","","2023-10-02","2023-10-02","70","70","245230.00","245230.00","","","1875.00","4","2","","Under Construction","34X120X131X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Duson","LA","70529","","Lafayette","","SECT. 33, T9S, R3E SUMMERVIEW SUBDIVISION PH1A, LAFAYETTE PARISH","2023-11-30","3%","N","140","",""
"23006933","Whispering Meadows","227","Whispering Meadows","P","P","2023-08-01","","2023-10-02","2023-10-02","44","44","329999.00","329999.00","","","1876.00","3","2","","4 - 5 Years","52.2 x 120","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Laurie Kraemer","","Broussard","LA","70518","","Lafayette","","LOT 41 WHISPERING MEADOWS PH 1 (52.2X120)","2023-11-03","2.5 -150","N","004","",""
"23005359","Hudson Yards","408","Weaver","P","V1","2023-06-19","","2023-10-02","2023-10-02","105","105","228545.00","232545.00","","","1613.00","3","2","","New","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-11-10","2.5%","N","61","",""
"23008964","Hudson Yards","215","Weaver","P","V1","2023-10-03","","2023-10-03","2023-10-03","0","0","251205.00","251205.00","","","1858.00","4","2","","Under Construction","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-11-22","2.5%","N","8","",""
"23006312","Harvest Trace","115","Autumn","P","A1","2023-07-14","","2023-10-03","2023-10-03","81","81","246500.00","226500.00","","","1874.00","4","2","","Under Construction","50 X 130","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Crowley","LA","70526","","Acadia","","Harvest Trace Lot 22","2023-10-30","3%","N","22","",""
"23008542","Techewood","10683","Hwy 182","P","St. Mary","2023-09-19","","2023-10-03","2023-10-03","14","14","170000.00","170000.00","","","1932.00","3","2","","21 - 30 Years","125x210x125x210","Residential","DS","","0.51 - 0.99","","Brandon E. Breaux Real Estate (l000979)","Brandon Breaux","","Franklin","LA","70538","","St Mary","","LOT 6 TECHEWOOD SUBD BLK C PER PLAT 34W 236607 ACQ 38V 252192","2023-11-24","3%","N","6","Marcus Harris",""
